admin,year,forest loss by admin,conflict event id,event type,subevent type,actor1,assoc_actor_1,actor2,assoc_actor_2,latitude,longitude,fatalities
Ciudad de Mexico,2019,,MEX9871,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.2883,-99.1671,1.0
Ciudad de Mexico,2019,,MEX9695,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.3908,-99.1954,1.0
Ciudad de Mexico,2019,,MEX9634,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.359,-99.0926,0.0
Ciudad de Mexico,2019,,MEX9324,Battles,Armed clash,La Union Tepito,,Unidentified Gang (Mexico),,19.3908,-99.1954,1.0
Ciudad de Mexico,2019,,MEX8890,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.3908,-99.1954,1.0
Ciudad de Mexico,2019,,MEX8609,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,19.3959,-99.0976,1.0
Ciudad de Mexico,2019,,MEX8395,Battles,Armed clash,Police Forces of Mexico (2018-),,La Union Tepito,,19.4313,-99.1531,0.0
Ciudad de Mexico,2019,,MEX8396,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.4829,-99.1135,0.0
Ciudad de Mexico,2019,,MEX8302,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,19.4829,-99.1135,0.0
Ciudad de Mexico,2019,,MEX7854,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.4313,-99.1531,1.0
Ciudad de Mexico,2019,,MEX7768,Battles,Armed clash,Fuerza Anti Union,,La Union Tepito,,19.4313,-99.1531,2.0
Ciudad de Mexico,2019,,MEX7748,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.4829,-99.1135,1.0
Ciudad de Mexico,2019,,MEX7685,Battles,Armed clash,Unidentified Gang (Mexico),,La Union Tepito,,19.4193,-99.1137,1.0
Ciudad de Mexico,2019,,MEX7652,Battles,Armed clash,Unidentified Gang (Mexico),,CJNG: Jalisco New Generation Cartel,,19.3908,-99.1954,2.0
Ciudad de Mexico,2019,,MEX7529,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.4193,-99.1137,0.0
Ciudad de Mexico,2019,,MEX7260,Battles,Armed clash,La Union Tepito,,Sinaloa Cartel,,19.4313,-99.1531,1.0
Ciudad de Mexico,2019,,MEX7080,Battles,Armed clash,Unidentified Gang (Mexico),,La Union Tepito,,19.4313,-99.1531,1.0
Ciudad de Mexico,2019,,MEX7084,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.359,-99.0926,2.0
Ciudad de Mexico,2019,,MEX6619,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.4841,-99.1844,1.0
Ciudad de Mexico,2019,,MEX6505,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.3502,-99.1621,2.0
Ciudad de Mexico,2019,,MEX6338,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.2883,-99.1671,2.0
Ciudad de Mexico,2019,,MEX6288,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.2883,-99.1671,2.0
Ciudad de Mexico,2019,,MEX6118,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.4285,-99.1277,1.0
Ciudad de Mexico,2019,,MEX6075,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.4313,-99.1531,1.0
Ciudad de Mexico,2019,,MEX6035,Battles,Armed clash,Unidentified Gang (Mexico),,Beltran Leyva Cartel,,19.2706,-99.0048,1.0
Ciudad de Mexico,2019,,MEX5599,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Gang (Mexico),,Civilians (Mexico),Government of Mexico (2018-); MORENA: National Regeneration Movement; Women (Mexico),19.4285,-99.1277,0.0
Ciudad de Mexico,2019,,MEX5486,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.3908,-99.1954,0.0
Ciudad de Mexico,2019,,MEX5488,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.4829,-99.1135,0.0
Ciudad de Mexico,2019,,MEX5463,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Mexico),,Civilians (Mexico),Labor Group (Mexico),19.4829,-99.1135,0.0
Ciudad de Mexico,2019,,MEX5219,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,19.2635,-99.1049,0.0
Ciudad de Mexico,2019,,MEX5092,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Federal Police,,19.3908,-99.1954,1.0
Ciudad de Mexico,2019,,MEX5091,Battles,Armed clash,Unidentified Gang (Mexico),,CJNG: Jalisco New Generation Cartel,,19.4285,-99.1277,1.0
Ciudad de Mexico,2019,,MEX5095,Battles,Armed clash,Police Forces of Mexico (2018-) Federal Police,,Police Forces of Mexico (2018-) State Police,,19.359,-99.0926,1.0
Ciudad de Mexico,2019,,MEX5032,Battles,Armed clash,Fuerza Anti Union,,La Union Tepito,,19.4313,-99.1531,3.0
Ciudad de Mexico,2019,,MEX4961,Battles,Armed clash,Unidentified Armed Group (Mexico),,Fuerza Anti Union,,19.4193,-99.1137,1.0
Ciudad de Mexico,2019,,MEX4962,Battles,Armed clash,Unidentified Armed Group (Mexico),,La Union Tepito,,19.4193,-99.1137,1.0
Ciudad de Mexico,2019,,MEX4908,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.2883,-99.1671,0.0
Ciudad de Mexico,2019,,MEX4791,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.4829,-99.1135,2.0
Ciudad de Mexico,2019,,MEX4753,Battles,Armed clash,Unidentified Armed Group (Mexico),,La Union Tepito,,19.359,-99.0926,1.0
Ciudad de Mexico,2019,,MEX4293,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.4073,-99.1908,1.0
Ciudad de Mexico,2019,,MEX3163,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,19.359,-99.0926,0.0
Ciudad de Mexico,2019,,MEX3001,Battles,Armed clash,Unidentified Gang (Mexico),,La Union Tepito,,19.4313,-99.1531,1.0
Ciudad de Mexico,2019,,MEX2782,Battles,Armed clash,La Union Tepito,,Unidentified Gang (Mexico),,19.4073,-99.1908,2.0
Ciudad de Mexico,2019,,MEX2617,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.2706,-99.0048,0.0
Ciudad de Mexico,2019,,MEX2615,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.3502,-99.1621,1.0
Ciudad de Mexico,2019,,MEX1987,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.4829,-99.1135,0.0
Ciudad de Mexico,2019,,MEX1989,Battles,Armed clash,Los Molina Gang,,Los Panchos Gang,,19.359,-99.0926,7.0
Ciudad de Mexico,2019,,MEX1853,Battles,Armed clash,Unidentified Gang (Mexico),,La Union Tepito,,19.4313,-99.1531,1.0
Ciudad de Mexico,2019,,MEX1742,Battles,Armed clash,Unidentified Gang (Mexico),,La Union Tepito,,19.4313,-99.1531,1.0
Ciudad de Mexico,2019,,MEX1017,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,19.2706,-99.0048,1.0
Coahuila de Zaragoza,2019,250.1630828185504,,,,,,,,,,
Coahuila de Zaragoza,2019,,MEX13447,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,25.5418,-103.4531,0.0
Coahuila de Zaragoza,2019,,MEX13341,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,27.8923,-101.4231,1.0
Coahuila de Zaragoza,2019,,MEX13319,Battles,Armed clash,CDN: Cartel del Noreste,,Police Forces of Mexico (2018-),,26.9012,-101.4172,0.0
Coahuila de Zaragoza,2019,,MEX12967,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,25.5281,-103.2304,0.0
Coahuila de Zaragoza,2019,,MEX12890,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,27.2347,-101.4125,0.0
Coahuila de Zaragoza,2019,,MEX12839,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,27.2347,-101.4125,0.0
Coahuila de Zaragoza,2019,,MEX12521,Battles,Armed clash,CDN: Cartel del Noreste,,Police Forces of Mexico (2018-) State Police,,28.2222,-100.7262,25.0
Coahuila de Zaragoza,2019,,MEX11821,Battles,Armed clash,Unidentified Gang (Mexico),,Military Forces of Mexico (2018-),,25.5281,-103.2304,1.0
Coahuila de Zaragoza,2019,,MEX10412,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,25.5418,-103.4531,1.0
Coahuila de Zaragoza,2019,,MEX10391,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,25.5418,-103.4531,0.0
Coahuila de Zaragoza,2019,,MEX9609,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,28.3084,-100.3787,1.0
Coahuila de Zaragoza,2019,,MEX7905,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,25.5281,-103.2304,0.0
Coahuila de Zaragoza,2019,,MEX7875,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,25.4217,-100.9997,1.0
Coahuila de Zaragoza,2019,,MEX7588,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,25.7733,-103.2713,1.0
Coahuila de Zaragoza,2019,,MEX7125,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,28.3084,-100.3787,0.0
Coahuila de Zaragoza,2019,,MEX7126,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) State Police,,27.7917,-99.8761,0.0
Coahuila de Zaragoza,2019,,MEX6833,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,27.6065,-100.7271,2.0
Coahuila de Zaragoza,2019,,MEX6629,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,27.6065,-100.7271,1.0
Coahuila de Zaragoza,2019,,MEX6263,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,25.5281,-103.2304,0.0
Coahuila de Zaragoza,2019,,MEX6214,Battles,Armed clash,Unidentified Armed Group (Mexico),,Military Forces of Mexico (2018-),,25.4217,-100.9997,3.0
Coahuila de Zaragoza,2019,,MEX6210,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,26.9012,-101.4172,3.0
Coahuila de Zaragoza,2019,,MEX5892,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,26.9261,-101.4494,0.0
Coahuila de Zaragoza,2019,,MEX5787,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,25.5281,-103.2304,2.0
Coahuila de Zaragoza,2019,,MEX5609,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,27.7917,-99.8761,2.0
Coahuila de Zaragoza,2019,,MEX5523,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,27.7917,-99.8761,0.0
Coahuila de Zaragoza,2019,,MEX5529,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,26.9012,-101.4172,0.0
Coahuila de Zaragoza,2019,,MEX5376,Battles,Armed clash,Unidentified Armed Group (Mexico),,Military Forces of Mexico (2018-),,29.33,-100.9783,2.0
Coahuila de Zaragoza,2019,,MEX5342,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,29.33,-100.9783,2.0
Coahuila de Zaragoza,2019,,MEX5261,Battles,Armed clash,CDN: Cartel del Noreste,,Police Forces of Mexico (2018-) State Police,,27.8812,-101.5129,6.0
Coahuila de Zaragoza,2019,,MEX5234,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,Police Forces of Mexico (2018-),28.4219,-100.7676,0.0
Coahuila de Zaragoza,2019,,MEX5116,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,28.7081,-100.5284,0.0
Coahuila de Zaragoza,2019,,MEX4983,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,25.7578,-102.9832,1.0
Coahuila de Zaragoza,2019,,MEX4861,Battles,Armed clash,Police Forces of Mexico (2018-),,Unidentified Armed Group (Mexico),,25.5407,-100.9466,0.0
Coahuila de Zaragoza,2019,,MEX4610,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,29.33,-100.9783,2.0
Coahuila de Zaragoza,2019,,MEX4582,Battles,Armed clash,La Linea Gang,,Police Forces of Mexico (2018-),,27.6065,-100.7271,1.0
Coahuila de Zaragoza,2019,,MEX4543,Battles,Armed clash,CDN: Cartel del Noreste,,Police Forces of Mexico (2018-),Police Forces of Mexico (2018-) State Police,25.4217,-100.9997,9.0
Coahuila de Zaragoza,2019,,MEX4539,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,26.9012,-101.4172,1.0
Coahuila de Zaragoza,2019,,MEX4359,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,25.5418,-103.4531,0.0
Coahuila de Zaragoza,2019,,MEX4041,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,27.7917,-99.8761,0.0
Coahuila de Zaragoza,2019,,MEX1057,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,28.7081,-100.5284,0.0
Coahuila de Zaragoza,2019,,MEX953,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,26.9012,-101.4172,0.0
Coahuila de Zaragoza,2019,,MEX620,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,27.6065,-100.7271,0.0
Coahuila de Zaragoza,2019,,MEX571,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,27.6065,-100.7271,2.0
Coahuila de Zaragoza,2019,,MEX529,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,27.2347,-101.4125,0.0
Colima,2019,367.2769626396387,MEX12677,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) State Police,,19.2429,-103.7281,0.0
Colima,2019,367.2769626396387,MEX12694,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,18.9105,-103.8735,0.0
Colima,2019,367.2769626396387,MEX7732,Battles,Armed clash,Unidentified Gang (Mexico),,Private Security Forces (Mexico),Government of Mexico (2018-),19.0532,-104.3164,0.0
Colima,2019,367.2769626396387,MEX7421,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,19.0532,-104.3164,0.0
Colima,2019,367.2769626396387,MEX6632,Battles,Armed clash,Police Forces of Mexico (2018-) Federal Police,,Unidentified Armed Group (Mexico),,19.0532,-104.3164,2.0
Colima,2019,367.2769626396387,MEX6451,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.0532,-104.3164,0.0
Colima,2019,367.2769626396387,MEX6018,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,18.9105,-103.8735,0.0
Colima,2019,367.2769626396387,MEX4409,Battles,Armed clash,Police Forces of Mexico (2018-) State Police,,Unidentified Gang (Mexico),,19.2429,-103.7281,0.0
Colima,2019,367.2769626396387,MEX4232,Battles,Armed clash,Unidentified Gang (Mexico),,Military Forces of Mexico (2018-),,19.3258,-103.7594,4.0
Colima,2019,367.2769626396387,MEX3189,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,18.9105,-103.8735,0.0
Colima,2019,367.2769626396387,MEX3010,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,19.0532,-104.3164,1.0
Colima,2019,367.2769626396387,MEX2865,Battles,Armed clash,Unidentified Armed Group (Mexico),,Military Forces of Mexico (2018-),,19.2037,-103.8082,0.0
Colima,2019,367.2769626396387,MEX2795,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,19.0532,-104.3164,0.0
Colima,2019,367.2769626396387,MEX2329,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,19.2429,-103.7281,0.0
Colima,2019,367.2769626396387,MEX1484,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,18.9105,-103.8735,1.0
Colima,2019,367.2769626396387,MEX839,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,18.9105,-103.8735,0.0
Colima,2019,367.2769626396387,MEX313,Battles,Armed clash,Police Forces of Mexico (2018-) State Police,,Unidentified Armed Group (Mexico),,18.9105,-103.8735,3.0
Ciudad de Mexico,2019,12.731340706859813,,,,,,,,,,
Durango,2019,1415.2941739333676,MEX11806,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) National Guard,,24.024,-104.6702,2.0
Durango,2019,1415.2941739333676,MEX11780,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) National Guard,,24.024,-104.6702,2.0
Durango,2019,1415.2941739333676,MEX11725,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) National Guard,,25.5372,-103.5246,2.0
Durango,2019,1415.2941739333676,MEX8259,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,24.6999,-105.9952,1.0
Durango,2019,1415.2941739333676,MEX7912,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,24.9683,-106.9677,5.0
Durango,2019,1415.2941739333676,MEX7877,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,24.9683,-106.9677,3.0
Durango,2019,1415.2941739333676,MEX7217,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,23.4742,-104.3946,2.0
Durango,2019,1415.2941739333676,MEX2023,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,24.024,-104.6702,1.0
Guanajuato,2019,47.10174433110139,MEX13409,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) National Guard,,20.5114,-100.9965,0.0
Guanajuato,2019,47.10174433110139,MEX13370,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Prison Guards,,20.3913,-101.1814,2.0
Guanajuato,2019,47.10174433110139,MEX13277,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.2885,-100.7559,2.0
Guanajuato,2019,47.10174433110139,MEX13215,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Gang (Mexico),,21.122,-101.6832,1.0
Guanajuato,2019,47.10174433110139,MEX13157,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.0354,-100.7193,1.0
Guanajuato,2019,47.10174433110139,MEX13112,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) National Guard,Police Forces of Mexico (2018-) State Police; Police Forces of Mexico (2018-); Military Forces of Mexico (2018-),20.6728,-101.3481,8.0
Guanajuato,2019,47.10174433110139,MEX13022,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.6728,-101.3481,1.0
Guanajuato,2019,47.10174433110139,MEX12949,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.5215,-100.814,1.0
Guanajuato,2019,47.10174433110139,MEX12945,Battles,Armed clash,CJNG: Jalisco New Generation Cartel,,Police Forces of Mexico (2018-),,20.5114,-100.9965,4.0
Guanajuato,2019,47.10174433110139,MEX12830,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.4118,-101.742,0.0
Guanajuato,2019,47.10174433110139,MEX12803,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-) State Police,,20.5215,-100.814,0.0
Guanajuato,2019,47.10174433110139,MEX12691,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,21.0187,-101.859,1.0
Guanajuato,2019,47.10174433110139,MEX12683,Explosions/Remote violence,Grenade,Unidentified Armed Group (Mexico),,,,20.6728,-101.3481,0.0
Guanajuato,2019,47.10174433110139,MEX12499,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,21.0161,-101.2536,0.0
Guanajuato,2019,47.10174433110139,MEX12498,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,21.0161,-101.2536,0.0
Guanajuato,2019,47.10174433110139,MEX12375,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.6728,-101.3481,1.0
Guanajuato,2019,47.10174433110139,MEX12333,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) National Guard,,20.6728,-101.3481,0.0
Guanajuato,2019,47.10174433110139,MEX12344,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),Police Forces of Mexico (2018-) National Guard,20.526,-101.3708,1.0
Guanajuato,2019,47.10174433110139,MEX12244,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,20.3683,-101.4969,0.0
Guanajuato,2019,47.10174433110139,MEX12245,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,Police Forces of Mexico (2018-) National Guard,20.6728,-101.3481,1.0
Guanajuato,2019,47.10174433110139,MEX12177,Battles,Armed clash,Unidentified Armed Group (Mexico),,Los Mijos 21 Gang,,21.122,-101.6832,1.0
Guanajuato,2019,47.10174433110139,MEX12112,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.7305,-101.714,2.0
Guanajuato,2019,47.10174433110139,MEX11960,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.5215,-100.814,1.0
Guanajuato,2019,47.10174433110139,MEX11872,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,20.5215,-100.814,0.0
Guanajuato,2019,47.10174433110139,MEX11864,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) National Guard,,20.5687,-101.1999,0.0
Guanajuato,2019,47.10174433110139,MEX11681,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.6728,-101.3481,1.0
Guanajuato,2019,47.10174433110139,MEX11556,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.5114,-100.9965,1.0
Guanajuato,2019,47.10174433110139,MEX10846,Battles,Armed clash,Unidentified Gang (Mexico),,Private Security Forces (Mexico),,20.6728,-101.3481,1.0
Guanajuato,2019,47.10174433110139,MEX10835,Battles,Armed clash,Santa Rosa de Lima Cartel,,Police Forces of Mexico (2018-),,20.4835,-100.9637,1.0
Guanajuato,2019,47.10174433110139,MEX10781,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Federal Police,,20.0354,-100.7193,4.0
Guanajuato,2019,47.10174433110139,MEX10698,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.4318,-101.725,0.0
Guanajuato,2019,47.10174433110139,MEX10676,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,21.2988,-100.5151,1.0
Guanajuato,2019,47.10174433110139,MEX10638,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) State Police,,20.5687,-101.1999,0.0
Guanajuato,2019,47.10174433110139,MEX10623,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,21.122,-101.6832,1.0
Guanajuato,2019,47.10174433110139,MEX10223,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.7194,-100.7595,3.0
Guanajuato,2019,47.10174433110139,MEX10398,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,21.122,-101.6832,1.0
Guanajuato,2019,47.10174433110139,MEX10351,Battles,Armed clash,Huachicoleros (Mexico),,Police Forces of Mexico (2018-) National Guard,,20.4572,-100.6216,5.0
Guanajuato,2019,47.10174433110139,MEX10352,Battles,Armed clash,Unidentified Armed Group (Mexico),,Military Forces of Mexico (2018-),,20.4572,-100.6216,5.0
Guanajuato,2019,47.10174433110139,MEX10333,Explosions/Remote violence,Grenade,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,20.4318,-101.725,0.0
Guanajuato,2019,47.10174433110139,MEX10254,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.5215,-100.814,1.0
Guanajuato,2019,47.10174433110139,MEX10216,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.5215,-100.814,0.0
Guanajuato,2019,47.10174433110139,MEX10232,Battles,Armed clash,Unidentified Gang (Mexico),,Unidentified Gang (Mexico),,21.122,-101.6832,2.0
Guanajuato,2019,47.10174433110139,MEX10225,Battles,Armed clash,Santa Rosa de Lima Cartel,,Police Forces of Mexico (2018-),,20.4835,-100.9637,1.0
Guanajuato,2019,47.10174433110139,MEX10129,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,20.6728,-101.3481,0.0
Guanajuato,2019,47.10174433110139,MEX10088,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,20.5687,-101.1999,0.0
Guanajuato,2019,47.10174433110139,MEX10096,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-) Ministerial Federal Police,,20.5114,-100.9965,0.0
Guanajuato,2019,47.10174433110139,MEX10079,Battles,Armed clash,Unidentified Armed Group (Mexico),,Unidentified Armed Group (Mexico),,20.6728,-101.3481,1.0
Guanajuato,2019,47.10174433110139,MEX10060,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.5215,-100.814,0.0
Guanajuato,2019,47.10174433110139,MEX9970,Battles,Armed clash,Unidentified Gang (Mexico),,Police Forces of Mexico (2018-),,20.2127,-101.1309,1.0
Guanajuato,2019,47.10174433110139,MEX9901,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.5215,-100.814,1.0
Guanajuato,2019,47.10174433110139,MEX9757,Battles,Armed clash,Unidentified Armed Group (Mexico),,Police Forces of Mexico (2018-),,20.3683,-101.4969,1.0
